Date,Open,High,Low,Close,Adj Close,Volume
2012-12-20,67.129997,68.489998,67.129997,68.489998,64.848587,8000
2012-12-21,67.980003,68.470001,66.139999,68.349998,64.716003,33100
2012-12-24,68.199997,68.199997,66.910004,68.029999,64.413040,2700
2012-12-26,68.400002,68.400002,65.500000,65.699997,62.206902,23700
2012-12-27,65.940002,66.760002,65.000000,66.459999,62.926506,5200
2012-12-28,66.279999,66.279999,65.019997,65.580002,62.093273,8500
2012-12-31,65.320000,66.500000,65.099998,66.500000,62.964397,17400
2013-01-02,68.500000,69.500000,67.680000,69.330002,65.643936,31400
2013-01-03,69.639999,69.639999,67.779999,68.620003,64.971672,7800
2013-01-04,68.989998,69.309998,68.290001,68.699997,65.047401,7800
2013-01-07,68.519997,68.980003,67.190002,67.519997,63.930134,7500
2013-01-08,67.669998,67.669998,66.500000,66.500000,62.964397,10800
2013-01-09,66.669998,67.239998,66.500000,66.820000,63.267368,10300
2013-01-10,66.989998,67.250000,66.000000,66.680000,63.134811,13500
2013-01-11,66.830002,67.000000,66.309998,66.459999,62.926506,3100
2013-01-14,66.519997,66.519997,66.010002,66.089996,62.576172,6400
2013-01-15,65.839996,67.000000,65.550003,66.150002,62.632980,6600
2013-01-16,66.000000,66.430000,65.699997,65.980003,62.472019,14900
2013-01-17,65.879997,66.500000,65.750000,66.470001,62.935974,8900
2013-01-18,66.190002,66.300003,65.949997,65.959999,62.453087,9700
2013-01-22,65.949997,66.290001,65.279999,65.599998,62.112236,22900
2013-01-23,65.830002,65.830002,64.680000,64.970001,61.515732,28400
2013-01-24,65.290001,66.029999,64.000000,64.500000,61.070721,18000
2013-01-25,64.900002,64.900002,64.059998,64.260002,60.843479,12900
2013-01-28,64.669998,65.570000,64.269997,65.449997,61.970184,14900
2013-01-29,65.269997,65.660004,65.150002,65.410004,61.932327,9000
2013-01-30,65.080002,65.129997,64.500000,64.510002,61.314522,20800
2013-01-31,64.510002,65.080002,64.500000,64.730003,61.523632,10600
2013-02-01,64.730003,65.169998,64.730003,64.989998,61.770741,11600
2013-02-04,64.650002,64.980003,63.799999,63.910000,60.744236,8900
2013-02-05,64.190002,64.809998,64.019997,64.290001,61.105423,6000
2013-02-06,64.389999,64.389999,63.959999,63.990002,60.820286,12200
2013-02-07,64.000000,64.080002,63.000000,63.209999,60.078911,11000
2013-02-08,63.480000,63.779999,63.230000,63.410000,60.269020,8700
2013-02-11,63.480000,63.580002,63.029999,63.040001,59.917343,8200
2013-02-12,63.049999,63.389999,63.000000,63.160000,60.031399,8200
2013-02-13,63.200001,63.779999,63.200001,63.650002,60.497135,6000
2013-02-14,63.500000,63.990002,63.070000,63.639999,60.487633,9500
2013-02-15,64.139999,65.699997,63.500000,64.129997,60.953342,57700
2013-02-19,63.570000,64.760002,62.580002,62.849998,59.736748,31000
2013-02-20,62.840000,63.590000,62.040001,62.889999,59.774769,28700
2013-02-21,63.040001,63.639999,62.860001,63.040001,59.917343,11500
2013-02-22,63.490002,64.180000,63.049999,64.169998,60.991367,17300
2013-02-25,64.440002,64.699997,63.919998,63.970001,60.801270,9900
2013-02-26,64.300003,64.699997,64.019997,64.290001,61.105423,36100
2013-02-27,64.389999,64.940002,64.260002,64.709999,61.504608,29100
2013-02-28,64.709999,65.610001,64.570000,65.430000,62.188957,16400
2013-03-01,65.000000,65.669998,64.599998,65.330002,62.093906,7400
2013-03-04,65.510002,66.250000,65.500000,65.970001,62.702209,12400
2013-03-05,66.239998,66.349998,64.110001,64.519997,61.324020,29800
2013-03-06,64.910004,64.910004,63.779999,64.180000,61.000866,18400
2013-03-07,65.000000,65.000000,62.000000,62.439999,59.347065,27100
2013-03-08,62.619999,62.990002,62.400002,62.599998,59.499138,14000
2013-03-11,63.970001,63.970001,62.090000,62.500000,59.404079,19000
2013-03-12,62.340000,62.730000,62.189999,62.380001,59.290043,10400
2013-03-13,62.610001,63.250000,62.610001,62.939999,59.822296,9700
2013-03-14,63.000000,63.000000,62.410000,62.759998,59.651207,12200
2013-03-15,62.750000,63.099998,62.610001,62.799999,59.689228,29200
2013-03-18,62.509998,63.060001,62.509998,62.720001,59.613186,6300
2013-03-19,62.680000,62.919998,61.980000,62.020000,58.947868,14900
2013-03-20,62.480000,62.560001,62.049999,62.560001,59.461117,11400
2013-03-21,62.299999,62.580002,60.700001,60.799999,57.788300,16300
2013-03-22,61.310001,61.560001,60.599998,60.740002,57.731281,13000
2013-03-25,60.779999,61.459999,60.400002,60.590000,57.588699,17200
2013-03-26,60.599998,60.750000,60.000000,60.500000,57.503162,17900
2013-03-27,60.000000,60.290001,59.869999,60.090000,57.113468,18200
2013-03-28,60.250000,60.509998,60.009998,60.320000,57.332069,20700
2013-04-01,60.500000,61.000000,60.009998,60.980000,57.959385,15100
2013-04-02,61.099998,61.700001,60.580002,61.290001,58.254025,14100
2013-04-03,61.669998,61.669998,60.610001,60.610001,57.607712,12000
2013-04-04,61.139999,61.689999,61.139999,61.680000,58.624710,8600
2013-04-05,61.299999,61.980000,61.259998,61.480000,58.434624,11500
2013-04-08,61.500000,61.840000,60.060001,60.540001,57.541168,22900
2013-04-09,60.830002,61.000000,60.009998,60.139999,57.160995,10100
2013-04-10,60.259998,60.740002,60.049999,60.509998,57.512665,12800
2013-04-11,60.619999,60.619999,60.110001,60.380001,57.389103,12300
2013-04-12,60.290001,60.490002,60.099998,60.349998,57.360580,16200
2013-04-15,59.799999,59.980000,58.000000,58.009998,55.136494,37700
2013-04-16,59.209999,60.730000,59.169998,60.560001,57.560188,49500
2013-04-17,60.549999,60.990002,59.540001,60.560001,57.560188,14700
2013-04-18,60.799999,60.980000,60.500000,60.549999,57.550674,11800
2013-04-19,60.400002,61.349998,60.400002,60.939999,57.921368,20700
2013-04-22,61.000000,61.000000,60.259998,60.759998,57.750278,9700
2013-04-23,61.040001,61.869999,60.849998,61.029999,58.006901,11600
2013-04-24,61.020000,61.830002,60.779999,60.779999,57.769287,18600
2013-04-25,60.750000,61.630001,60.740002,61.169998,58.139969,9300
2013-04-26,61.110001,61.470001,60.509998,60.939999,57.921368,11600
2013-04-29,61.240002,61.820000,61.060001,61.419998,58.377598,14700
2013-04-30,61.279999,61.869999,61.110001,61.500000,58.453625,12300
2013-05-01,61.240002,61.240002,59.750000,59.750000,57.022106,31800
2013-05-02,60.330002,60.740002,60.110001,60.410000,57.651978,12600
2013-05-03,61.099998,61.240002,60.580002,61.230000,58.434532,11100
2013-05-06,61.470001,61.500000,60.709999,61.110001,58.320019,10100
2013-05-07,61.299999,61.740002,61.020000,61.740002,58.921253,20000
2013-05-08,61.799999,61.799999,61.270000,61.650002,58.835361,12000
2013-05-09,61.680000,61.680000,61.000000,61.060001,58.272293,11100
2013-05-10,61.410000,61.500000,61.000000,61.049999,58.262749,18600
2013-05-13,61.139999,61.549999,61.099998,61.380001,58.577698,12300
2013-05-14,61.520000,61.520000,61.000000,61.200001,58.405907,14400
2013-05-15,61.209999,61.450001,61.009998,61.139999,58.348640,12100
2013-05-16,61.139999,61.500000,61.099998,61.110001,58.320019,11800
2013-05-17,61.400002,61.500000,61.080002,61.380001,58.577698,11900
2013-05-20,61.380001,61.590000,61.000000,61.080002,58.291378,11500
2013-05-21,61.230000,61.500000,61.110001,61.160000,58.367733,10200
2013-05-22,61.419998,61.500000,61.000000,61.020000,58.234116,19300
2013-05-23,61.000000,61.180000,60.400002,60.750000,57.976452,15000
2013-05-24,60.560001,61.169998,60.529999,61.040001,58.253204,7200
2013-05-28,60.759998,61.340000,60.759998,61.250000,58.453629,21700
2013-05-29,60.820000,61.130001,60.389999,60.419998,57.661510,18800
2013-05-30,60.450001,60.840000,60.000000,60.080002,57.337036,15700
2013-05-31,60.000000,60.389999,59.560001,59.790001,57.060287,42700
2013-06-03,59.790001,61.130001,59.540001,61.080002,58.291378,32700
2013-06-04,61.250000,61.480000,60.630001,61.070000,58.281841,68200
2013-06-05,61.209999,61.369999,60.669998,60.910000,58.129147,11300
2013-06-06,61.029999,61.299999,60.680000,61.270000,58.472721,32400
2013-06-07,61.330002,61.330002,60.689999,61.180000,58.386822,28900
2013-06-10,61.209999,61.490002,60.799999,61.490002,58.682686,21500
2013-06-11,61.250000,61.880001,61.250000,61.610001,58.797188,20100
2013-06-12,61.950001,62.189999,61.599998,61.770000,58.949879,14700
2013-06-13,61.849998,62.189999,61.639999,62.189999,59.350708,10700
2013-06-14,62.189999,62.189999,61.000000,61.009998,58.224583,13800
2013-06-17,61.150002,61.610001,61.119999,61.610001,58.797188,9700
2013-06-18,61.590000,61.590000,61.009998,61.200001,58.405907,14600
2013-06-19,61.200001,61.439999,60.209999,60.299999,57.546993,14300
2013-06-20,60.150002,60.799999,59.900002,60.130001,57.384758,26800
2013-06-21,60.450001,60.810001,59.720001,59.720001,56.993481,33500
2013-06-24,59.779999,60.950001,59.419998,60.380001,57.623344,21300
2013-06-25,60.820000,61.130001,60.310001,61.130001,58.339096,13000
2013-06-26,61.549999,62.200001,61.110001,61.840000,59.016693,17600
2013-06-27,62.200001,62.200001,61.750000,62.029999,59.198017,9300
2013-06-28,62.029999,62.029999,60.200001,61.150002,58.358192,41700
2013-07-01,61.299999,62.000000,60.840000,61.220001,58.424999,8600
2013-07-02,61.169998,61.689999,61.029999,61.610001,58.797188,7900
2013-07-03,61.759998,61.759998,61.000000,61.119999,58.329556,5600
2013-07-05,61.459999,61.639999,60.410000,61.540001,58.730377,16400
2013-07-08,61.619999,62.419998,61.560001,62.400002,59.551121,15400
2013-07-09,62.500000,62.500000,62.049999,62.380001,59.532043,9700
2013-07-10,62.490002,63.000000,62.340000,62.919998,60.047379,20700
2013-07-11,63.250000,63.400002,62.040001,63.270000,60.381393,14000
2013-07-12,63.200001,63.270000,62.520000,62.790001,59.923317,9400
2013-07-15,63.020000,63.480000,62.450001,63.360001,60.467289,12400
2013-07-16,63.209999,63.480000,62.380001,63.259998,60.371861,12200
2013-07-17,63.380001,64.000000,63.020000,63.990002,61.068531,18700
2013-07-18,64.000000,64.629997,63.610001,64.570000,61.622036,20600
2013-07-19,64.449997,64.930000,64.269997,64.860001,61.898804,13900
2013-07-22,64.510002,65.209999,64.360001,64.989998,62.022865,11200
2013-07-23,64.989998,65.070000,64.660004,64.870003,61.908356,13700
2013-07-24,64.779999,64.970001,64.199997,64.610001,61.660229,14900
2013-07-25,64.519997,65.389999,64.239998,65.389999,62.404602,16200
2013-07-26,65.260002,65.339996,64.699997,65.080002,62.108784,10000
2013-07-29,65.160004,65.349998,64.540001,64.639999,61.688847,8400
2013-07-30,64.709999,64.820000,64.410004,64.730003,61.774750,6000
2013-07-31,64.250000,64.709999,63.830002,63.860001,61.180752,15100
2013-08-01,64.089996,64.300003,63.750000,63.939999,61.257397,11700
2013-08-02,63.950001,64.449997,63.560001,63.950001,61.266983,17800
2013-08-05,63.900002,64.589996,63.849998,64.589996,61.880127,12100
2013-08-06,64.320000,64.500000,63.560001,64.260002,61.563972,21200
2013-08-07,63.990002,64.010002,62.209999,62.889999,60.251450,13200
2013-08-08,62.840000,63.169998,62.020000,62.310001,59.695797,9900
2013-08-09,62.150002,62.689999,61.770000,62.189999,59.580822,8700
2013-08-12,62.310001,64.550003,62.310001,64.459999,61.755566,20400
2013-08-13,64.389999,64.889999,64.199997,64.629997,61.918449,22100
2013-08-14,64.599998,64.599998,63.410000,64.089996,61.401100,21300
2013-08-15,63.669998,63.669998,62.700001,62.759998,60.126907,20600
2013-08-16,62.669998,63.799999,62.669998,63.480000,60.816704,24900
2013-08-19,63.410000,63.900002,63.049999,63.090000,60.443066,13400
2013-08-20,63.230000,64.480003,63.000000,64.309998,61.611870,9400
2013-08-21,64.260002,64.309998,63.000000,63.380001,60.720905,12400
2013-08-22,63.320000,64.199997,63.099998,63.660000,60.989155,14200
2013-08-23,63.660000,64.120003,63.400002,64.120003,61.429852,10200
2013-08-26,64.419998,64.489998,63.509998,64.010002,61.324463,14500
2013-08-27,63.349998,63.959999,62.259998,63.070000,60.423893,23500
2013-08-28,62.689999,64.099998,62.689999,63.750000,61.075371,18400
2013-08-29,63.220001,63.950001,63.220001,63.720001,61.046638,10600
2013-08-30,63.570000,63.840000,62.750000,62.840000,60.203548,16300
2013-09-03,63.459999,64.480003,63.150002,63.880001,61.199921,27000
2013-09-04,63.709999,64.000000,63.150002,63.970001,61.286140,10800
2013-09-05,63.820000,63.919998,63.509998,63.610001,60.941246,3900
2013-09-06,63.779999,63.860001,62.880001,63.410000,60.749641,8000
2013-09-09,63.619999,64.000000,63.169998,63.990002,61.305305,10700
2013-09-10,64.000000,64.239998,63.750000,64.000000,61.314877,17000
2013-09-11,63.910000,64.050003,63.250000,63.799999,61.123272,7000
2013-09-12,63.869999,63.900002,63.189999,63.700001,61.027481,21800
2013-09-13,63.900002,63.900002,63.389999,63.700001,61.027481,3800
2013-09-16,64.000000,64.110001,63.500000,64.110001,61.420265,8700
2013-09-17,64.050003,64.300003,63.740002,64.000000,61.314877,12400
2013-09-18,63.869999,64.220001,63.540001,64.089996,61.401100,16000
2013-09-19,63.849998,63.990002,63.509998,63.980000,61.295723,12100
2013-09-20,63.939999,64.099998,63.599998,63.860001,61.180752,17000
2013-09-23,64.000000,64.000000,63.580002,63.790001,61.113693,11000
2013-09-24,63.500000,64.000000,63.500000,63.700001,61.027481,9600
2013-09-25,63.750000,63.779999,63.209999,63.209999,60.558025,13800
2013-09-26,63.400002,63.869999,63.150002,63.740002,61.065796,10900
2013-09-27,63.500000,63.820000,63.189999,63.360001,60.701744,5300
2013-09-30,63.130001,63.200001,62.509998,62.560001,59.935295,34500
2013-10-01,62.759998,62.990002,62.020000,62.220001,59.609566,13200
2013-10-02,62.009998,62.369999,62.009998,62.090000,59.485020,10000
2013-10-03,62.029999,62.279999,61.110001,61.119999,58.555714,29000
2013-10-04,61.099998,61.790001,60.610001,60.980000,58.421589,17600
2013-10-07,60.840000,60.990002,60.029999,60.060001,57.540176,19600
2013-10-08,60.279999,60.459999,59.060001,59.220001,56.735432,39200
2013-10-09,59.549999,60.529999,59.450001,60.220001,57.693474,19000
2013-10-10,60.900002,61.990002,60.529999,61.990002,59.389206,19900
2013-10-11,62.099998,62.610001,60.750000,61.980000,59.379631,39700
2013-10-14,61.529999,62.820000,60.270000,61.900002,59.302990,37800
2013-10-15,62.099998,62.490002,61.500000,61.980000,59.379631,21000
2013-10-16,62.180000,62.790001,61.500000,62.619999,59.992775,33300
2013-10-17,62.759998,63.500000,62.310001,63.459999,60.797543,23800
2013-10-18,63.560001,63.840000,62.930000,63.619999,60.950825,17100
2013-10-21,63.380001,63.759998,63.029999,63.599998,60.931667,17100
2013-10-22,63.630001,63.980000,63.139999,63.560001,60.893341,12200
2013-10-23,63.130001,63.529999,62.759998,63.259998,60.605934,9900
2013-10-24,63.639999,63.939999,63.360001,63.889999,61.209492,13000
2013-10-25,63.900002,63.900002,63.599998,63.639999,60.969986,9600
2013-10-28,63.730000,63.970001,63.500000,63.970001,61.286140,10000
2013-10-29,63.480000,63.930000,63.110001,63.900002,61.219082,20400
2013-10-30,63.950001,64.330002,62.970001,64.029999,61.584560,19000
2013-10-31,64.279999,64.279999,63.230000,63.320000,60.901684,16900
2013-11-01,63.189999,63.750000,62.980000,63.549999,61.122902,25200
2013-11-04,63.709999,63.970001,63.279999,63.560001,61.132519,12000
2013-11-05,63.669998,63.980000,63.500000,63.709999,61.276798,7000
2013-11-06,63.619999,64.269997,63.240002,63.240002,60.824738,16500
2013-11-07,63.500000,63.970001,62.830002,63.060001,60.651619,17000
2013-11-08,63.389999,64.330002,63.090000,64.320000,61.863491,28800
2013-11-11,64.059998,64.870003,64.059998,64.720001,62.248219,16300
2013-11-12,64.680000,65.059998,64.220001,65.059998,62.575230,12700
2013-11-13,65.050003,65.070000,64.589996,65.010002,62.527138,20100
2013-11-14,65.070000,65.070000,64.779999,65.070000,62.584846,6400
2013-11-15,64.959999,65.070000,64.709999,64.980003,62.498272,8600
2013-11-18,65.070000,65.070000,64.669998,64.919998,62.440582,16600
2013-11-19,64.949997,65.129997,64.800003,65.059998,62.575230,10900
2013-11-20,65.230003,66.000000,65.080002,65.900002,63.383160,14300
2013-11-21,65.980003,66.010002,65.500000,66.000000,63.479351,9900
2013-11-22,65.650002,66.419998,65.650002,66.349998,63.815941,7700
2013-11-25,66.449997,66.550003,66.029999,66.550003,64.008331,25200
2013-11-26,66.540001,68.000000,66.150002,67.940002,65.345230,21200
2013-11-27,67.949997,68.900002,67.269997,68.690002,66.066620,11900
2013-11-29,68.500000,68.970001,67.900002,67.900002,65.306763,7400
2013-12-02,68.309998,68.550003,67.239998,67.550003,64.970123,16200
2013-12-03,67.430000,68.989998,66.519997,68.760002,66.133942,15100
2013-12-04,68.519997,69.129997,68.309998,68.830002,66.201225,6300
2013-12-05,69.000000,69.709999,68.849998,69.099998,66.460953,9000
2013-12-06,69.529999,70.230003,68.910004,69.349998,66.701385,12800
2013-12-09,69.610001,70.430000,69.449997,70.379997,67.692055,15600
2013-12-10,70.589996,70.589996,69.699997,70.080002,67.403519,15300
2013-12-11,69.980003,70.489998,68.440002,69.059998,66.422447,12300
2013-12-12,69.059998,69.529999,68.660004,69.070000,66.432091,13600
2013-12-13,69.040001,70.180000,68.209999,69.660004,66.999542,12100
2013-12-16,69.750000,71.820000,69.750000,71.559998,68.826981,42600
2013-12-17,71.230003,71.230003,69.070000,69.430000,66.778328,33100
2013-12-18,69.790001,71.370003,69.010002,71.169998,68.451866,10000
2013-12-19,71.000000,71.000000,69.949997,70.949997,68.240288,16000
2013-12-20,70.669998,72.239998,70.669998,72.239998,69.480995,49100
2013-12-23,72.029999,72.919998,72.029999,72.620003,69.846497,16700
2013-12-24,72.800003,72.800003,72.000000,72.180000,69.423317,11600
2013-12-26,72.430000,72.989998,72.010002,72.160004,69.404076,12600
2013-12-27,72.449997,73.000000,72.169998,72.980003,70.192749,12600
2013-12-30,73.000000,73.970001,72.650002,73.500000,70.692879,22700
2013-12-31,73.610001,73.989998,73.190002,73.190002,70.394745,11300
2014-01-02,72.910004,72.949997,70.169998,71.239998,68.519188,20300
2014-01-03,71.389999,72.680000,71.389999,72.260002,69.500259,14500
2014-01-06,72.720001,72.720001,71.019997,71.669998,68.932777,19100
2014-01-07,71.650002,74.000000,71.650002,73.599998,70.789063,25200
2014-01-08,73.459999,73.900002,71.790001,72.720001,69.942673,26300
2014-01-09,73.000000,73.540001,71.750000,72.910004,70.125435,12200
2014-01-10,73.099998,73.489998,72.070000,72.470001,69.702225,41400
2014-01-13,72.410004,72.860001,71.040001,71.680000,68.942413,34300
2014-01-14,71.980003,72.180000,71.169998,71.639999,68.903915,20500
2014-01-15,71.589996,73.000000,71.129997,72.980003,70.192749,27100
2014-01-16,72.629997,73.000000,72.019997,72.849998,70.067719,30500
2014-01-17,73.309998,73.309998,72.099998,72.300003,69.538719,13900
2014-01-21,72.940002,73.489998,72.000000,72.099998,69.346352,24300
2014-01-22,72.120003,72.169998,71.669998,72.129997,69.375175,27300
2014-01-23,72.070000,72.550003,71.500000,71.900002,69.153984,10500
2014-01-24,71.500000,71.680000,70.120003,70.309998,67.624718,24500
2014-01-27,70.300003,70.510002,68.089996,69.459999,66.807190,36100
2014-01-28,69.730003,69.730003,68.129997,68.889999,66.258949,28000
2014-01-29,68.260002,68.800003,68.000000,68.349998,65.979012,22500
2014-01-30,68.410004,69.820000,67.940002,68.680000,66.297569,26500
2014-01-31,67.940002,69.150002,67.940002,68.279999,65.911446,23300
2014-02-03,68.279999,68.750000,66.000000,66.099998,63.807060,33800
2014-02-04,66.309998,66.900002,66.070000,66.150002,63.855328,24500
2014-02-05,66.150002,66.709999,65.739998,66.529999,64.222145,33400
2014-02-06,66.250000,67.370003,66.010002,66.860001,64.540718,36300
2014-02-07,67.320000,68.459999,67.320000,67.940002,65.583244,30900
2014-02-10,68.389999,69.180000,67.980003,68.730003,66.345833,30100
2014-02-11,69.080002,69.720001,68.699997,69.470001,67.060165,23200
2014-02-12,69.400002,70.099998,68.910004,69.389999,66.982941,24600
2014-02-13,69.440002,72.449997,69.440002,71.940002,69.444481,27800
2014-02-14,72.010002,73.099998,71.699997,72.269997,69.763023,25400
2014-02-18,72.849998,73.440002,71.510002,73.129997,70.593201,27100
2014-02-19,72.669998,72.940002,71.970001,72.430000,69.917465,25100
2014-02-20,72.029999,73.720001,72.029999,73.510002,70.960037,10900
2014-02-21,73.500000,75.000000,72.970001,74.650002,72.060471,22500
2014-02-24,74.739998,75.930000,74.699997,75.660004,73.035423,31800
2014-02-25,75.980003,75.980003,74.639999,75.169998,72.562439,10100
2014-02-26,74.879997,75.989998,74.669998,75.000000,72.398346,12400
2014-02-27,74.959999,75.809998,74.830002,75.559998,72.938911,12400
2014-02-28,75.720001,76.519997,75.570000,75.639999,73.016129,20200
2014-03-03,76.769997,80.570000,76.019997,79.959999,77.186272,131500
2014-03-04,80.260002,84.889999,79.790001,84.339996,81.414337,242200
2014-03-05,83.790001,85.870003,82.510002,85.459999,82.495491,74700
2014-03-06,85.940002,87.540001,84.540001,86.089996,83.103638,54100
2014-03-07,86.099998,87.080002,84.620003,86.570000,83.566994,45100
2014-03-10,89.400002,89.400002,86.489998,87.339996,84.310287,32200
2014-03-11,87.489998,87.760002,86.330002,87.160004,84.136520,37400
2014-03-12,86.580002,88.900002,86.199997,87.610001,84.570915,25800
2014-03-13,87.750000,88.000000,86.709999,87.589996,84.551590,22400
2014-03-14,87.250000,89.320000,86.989998,88.419998,85.352821,24900
2014-03-17,88.879997,89.269997,87.690002,88.500000,85.430038,27400
2014-03-18,88.180000,88.639999,87.430000,88.459999,85.391434,35500
2014-03-19,88.120003,89.000000,87.510002,88.550003,85.478287,23300
2014-03-20,88.099998,89.120003,88.099998,88.410004,85.343155,12100
2014-03-21,88.959999,89.000000,88.019997,88.040001,84.986000,18800
2014-03-24,87.790001,88.120003,86.879997,87.010002,83.991722,22100
2014-03-25,86.099998,88.400002,85.620003,87.900002,84.850830,15000
2014-03-26,88.029999,88.839996,86.220001,86.440002,83.441498,31400
2014-03-27,87.089996,87.949997,85.330002,85.699997,82.727158,20100
2014-03-28,85.940002,86.629997,85.250000,85.250000,82.292786,24800
2014-03-31,85.349998,86.559998,84.519997,84.980003,82.032150,48200
2014-04-01,85.349998,85.980003,84.690002,85.010002,82.061096,26200
2014-04-02,84.760002,84.790001,82.699997,83.250000,80.362152,30300
2014-04-03,83.309998,83.589996,82.010002,82.400002,79.541641,37900
2014-04-04,82.419998,82.459999,78.010002,79.150002,76.404388,54500
2014-04-07,79.430000,81.099998,79.430000,80.230003,77.446930,28100
2014-04-08,80.559998,81.919998,80.019997,81.500000,78.672852,24100
2014-04-09,82.070000,82.449997,81.510002,81.949997,79.107246,19100
2014-04-10,81.680000,82.320000,79.849998,81.449997,78.624596,57400
2014-04-11,80.980003,82.010002,80.320000,81.059998,78.248108,62900
2014-04-14,81.500000,82.190002,80.550003,81.199997,78.383247,45700
2014-04-15,81.800003,82.489998,80.129997,80.779999,77.977829,46900
2014-04-16,81.489998,81.529999,80.809998,81.070000,78.257774,13600
2014-04-17,81.059998,81.639999,80.489998,80.709999,77.910263,17200
2014-04-21,81.059998,81.480003,80.459999,81.250000,78.431541,22600
2014-04-22,81.199997,81.940002,80.660004,81.040001,78.228798,18200
2014-04-23,81.099998,81.650002,80.199997,81.300003,78.479805,27400
2014-04-24,81.860001,82.699997,80.750000,82.400002,79.541641,40500
2014-04-25,82.019997,82.790001,81.269997,82.410004,79.551308,32600
2014-04-28,82.769997,83.510002,82.570000,82.970001,80.091858,28400
2014-04-29,83.699997,84.349998,83.250000,83.339996,80.449028,35900
2014-04-30,82.709999,82.849998,80.760002,82.230003,79.616379,19800
2014-05-01,82.169998,82.620003,80.180000,82.139999,79.529221,39500
2014-05-02,82.650002,84.839996,82.459999,82.989998,80.352203,17700
2014-05-05,82.269997,83.389999,81.660004,82.220001,79.606689,19700
2014-05-06,82.320000,83.239998,80.349998,80.349998,77.796112,31000
2014-05-07,80.000000,81.199997,78.000000,78.260002,75.772552,57200
2014-05-08,77.949997,79.320000,76.849998,77.269997,74.814011,68800
2014-05-09,77.250000,77.970001,77.010002,77.489998,75.027023,33600
2014-05-12,78.080002,79.809998,78.040001,78.320000,75.830666,26100
2014-05-13,78.300003,79.830002,77.500000,77.629997,75.162560,25400
2014-05-14,77.510002,77.750000,75.010002,75.610001,73.206779,35000
2014-05-15,75.730003,76.610001,75.010002,76.019997,73.603760,28400
2014-05-16,76.440002,77.129997,75.459999,76.300003,73.874847,23300
2014-05-19,75.680000,76.430000,75.550003,75.650002,73.245514,27500
2014-05-20,75.790001,75.790001,74.650002,75.370003,72.974411,43000
2014-05-21,75.419998,75.919998,75.120003,75.839996,73.429451,23300
2014-05-22,75.540001,77.339996,75.540001,76.529999,74.097549,19900
2014-05-23,76.129997,76.750000,75.730003,76.459999,74.029770,18700
2014-05-27,76.699997,78.449997,76.690002,77.930000,75.453049,19800
2014-05-28,77.629997,77.989998,74.739998,75.610001,73.206779,64600
2014-05-29,75.540001,76.849998,75.540001,76.360001,73.932945,30900
2014-05-30,76.099998,76.099998,75.199997,75.260002,72.867912,18600
2014-06-02,75.629997,75.629997,74.699997,75.260002,72.867912,29900
2014-06-03,74.730003,77.000000,74.510002,75.980003,73.565025,82300
2014-06-04,75.650002,76.589996,75.050003,75.070000,72.683929,22100
2014-06-05,75.000000,76.089996,74.500000,75.669998,73.264862,22800
2014-06-06,75.550003,77.000000,75.209999,76.330002,73.903893,17700
2014-06-09,76.349998,77.070000,75.800003,76.230003,73.807060,17600
2014-06-10,75.849998,76.199997,75.849998,75.889999,73.477882,18000
2014-06-11,75.860001,76.320000,75.099998,75.110001,72.722679,14400
2014-06-12,75.010002,75.589996,74.529999,74.739998,72.364418,15700
2014-06-13,75.269997,75.379997,74.250000,74.760002,72.383781,24100
2014-06-16,75.080002,75.080002,73.239998,74.300003,71.938408,16900
2014-06-17,73.949997,74.500000,73.400002,73.750000,71.405899,28400
2014-06-18,74.029999,74.440002,73.410004,74.089996,71.735092,10600
2014-06-19,74.050003,74.510002,73.610001,73.980003,71.628586,11500
2014-06-20,74.339996,75.239998,73.680000,75.000000,72.616173,23500
2014-06-23,74.680000,75.919998,74.230003,75.110001,72.722679,27100
2014-06-24,75.000000,75.239998,74.050003,74.150002,71.793190,11900
2014-06-25,73.680000,73.900002,72.010002,73.760002,71.415588,55000
2014-06-26,73.800003,74.099998,72.919998,73.599998,71.260658,12700
2014-06-27,73.110001,74.970001,73.110001,74.559998,72.190140,38000
2014-06-30,74.739998,75.000000,73.660004,73.669998,71.328445,16200
2014-07-01,74.000000,74.940002,74.000000,74.459999,72.093338,18800
2014-07-02,74.730003,75.010002,74.400002,74.629997,72.257927,9800
2014-07-03,75.000000,75.860001,74.730003,75.610001,73.206779,12700
2014-07-07,75.500000,75.500000,74.400002,74.519997,72.151421,14500
2014-07-08,74.400002,74.919998,73.940002,74.239998,71.880318,12200
2014-07-09,74.269997,74.269997,73.250000,73.419998,71.086395,9500
2014-07-10,72.989998,72.989998,72.029999,72.510002,70.205315,14100
2014-07-11,72.110001,72.870003,72.040001,72.639999,70.331169,13100
2014-07-14,73.040001,73.430000,72.010002,72.540001,70.234360,18400
2014-07-15,72.239998,72.500000,72.029999,72.150002,69.856750,14900
2014-07-16,72.690002,72.690002,72.120003,72.430000,70.127846,11100
2014-07-17,72.250000,72.680000,72.050003,72.250000,69.953568,14800
2014-07-18,72.150002,72.690002,72.050003,72.540001,70.234360,12600
2014-07-21,72.309998,72.720001,72.250000,72.599998,70.292442,12100
2014-07-22,72.489998,72.489998,72.250000,72.449997,70.147224,13400
2014-07-23,72.230003,72.400002,72.000000,72.110001,69.818031,16100
